Date,^JKSE_return
2000-09-12,-0.025161561033522517
2000-09-13,-0.02005139159479885
2000-09-18,-0.07284227326797765
2000-09-19,0.03371680052483672
2000-09-20,-0.013679639974945701
2000-09-21,-0.0039998158897534
2000-09-22,-0.026106482941472997
2000-09-25,0.009740694046233678
2000-09-26,0.0023238936304643687
2000-09-27,-0.004192277069743788
2000-09-28,0.013061342405777054
2000-09-29,0.013892619221360647
2000-10-02,0.025548095978048302
2000-10-03,-0.010530977194791902
2000-10-04,-0.02098265283062073
2000-10-05,0.012023055302616825
2000-10-06,-0.0044922923862333874
2000-10-09,-0.01584056337992834
2000-10-10,-0.005913495809872771
2000-10-11,-0.0014178142833181084
2000-10-12,-0.009518089075110758
2000-10-13,-0.0005485976964338946
2000-10-16,0.008659088777470458
2000-10-17,0.01372204566173263
2000-10-18,-0.0011769056205475081
2000-10-19,0.01377926902211879
2000-10-20,-0.005698297091098148
2000-10-23,-0.0068753357988322605
2000-10-24,0.002846584522882445
2000-10-26,-0.010761348318101938
2000-10-27,-0.005610204090801041
2000-10-30,-0.018942710590177825
2000-10-31,0.0030439862973121734
2000-11-01,0.009856395915078586
2000-11-02,-0.00342827095794096
2000-11-03,0.004580657993024317
2000-11-06,0.013169446730889156
2000-11-07,0.013789507741241103
2000-11-08,0.011906517280751316
2000-11-09,-0.010864397852581753
2000-11-10,0.012960446105493517
2000-11-13,-0.0077730643055877735
2000-11-14,0.004582707871886527
2000-11-15,-0.01632336301987891
2000-11-16,-0.004159409203308151
2000-11-17,0.009931828869188308
2000-11-20,0.012154445336490127
2000-11-21,-0.0018243720853803325
2000-11-22,0.014432996311964708
2000-11-23,0.004267000523968001
2000-11-24,0.0015280613896715423
2000-11-27,-0.006865830671742401
2000-11-28,-0.010014258180067515
2000-11-29,-0.0038509894416440815
2000-11-30,0.009156094618950839
2000-12-01,-0.0038796810480619115
2000-12-04,0.005485985665270476
2000-12-05,0.003554947566123623
2000-12-06,0.0052868847576696965
2000-12-07,0.004417060256985295
2000-12-08,-0.008839723988407933
2000-12-11,-0.02422537789704471
2000-12-12,-0.015050759303965044
2000-12-13,0.0125920571185274
2000-12-14,-0.0029583718115029356
2000-12-15,0.01064924654025834
2000-12-18,-0.012184325613758595
2000-12-19,0.0005493146716135655
2000-12-20,-0.009387654561233916
2000-12-21,0.0005614681859942294
2000-12-22,0.0029299573575629623
2001-01-02,-0.014799629912934265
2001-01-03,-0.010725088727257415
2001-01-04,0.009803196026656913
2001-01-05,0.02170614153055528
2001-01-08,-0.007318669976412728
2001-01-09,-0.0011864208875600468
2001-01-10,0.005393922087471026
2001-01-11,-0.017244056420002707
2001-01-12,-0.007376460162662468
2001-01-15,0.01125556174989395
2001-01-16,0.0075278019635094395
2001-01-17,-0.0010219432528497663
2001-01-18,0.004043260477591737
2001-01-19,-0.01156425466467148
2001-01-22,0.015311295735829233
2001-01-23,-0.005193978995842841
2001-01-24,0.002939798663797788
2001-01-25,0.00039082836608894667
2001-01-26,-0.0008202497548275289
2001-01-29,-0.00900418801098457
2001-01-30,0.007892736811130341
2001-01-31,0.022066629780713498
2001-02-01,0.011602580391237183
2001-02-02,0.048500282481277246
2001-02-05,0.015309893167111177
2001-02-06,-0.01945365559258594
2001-02-07,-0.012917665887701268
2001-02-08,-0.008037486794289173
2001-02-09,-0.029614567875494657
2001-02-12,-0.008092700451997281
2001-02-13,0.004013469992498742
2001-02-14,-0.006965077876063042
2001-02-15,0.03940346250393745
2001-02-16,-0.018672933341647102
2001-02-19,0.007057072607183024
2001-02-20,-0.0033562974353280595
2001-02-21,0.014245042238290928
2001-02-22,-0.006552442640696654
2001-02-23,0.0036908609083763366
2001-02-26,-0.014919964665032204
2001-02-27,0.0026760875748310653
2001-02-28,-0.011617913526253076
2001-03-01,-0.01002670555649221
2001-03-02,0.004933252568313229
2001-03-06,0.012571779912827985
2001-03-07,-0.0022458042582762516
2001-03-08,-0.00585610349943444
2001-03-09,-0.03308537965779834
2001-03-12,-0.0431660172603614
2001-03-13,-0.027362100696822544
2001-03-14,0.008481515298629283
2001-03-15,-0.006004704747905265
2001-03-16,-0.016545005391829903
2001-03-19,-0.03577694728842662
2001-03-20,-0.018398198785399167
2001-03-21,0.023649417734168843
2001-03-22,-0.016095803644805784
2001-03-23,0.022569345598263624
2001-03-27,-0.0058559806857614305
2001-03-28,0.01578842152287141
2001-03-29,0.01742032671107907
2001-03-30,-0.0018956499195832421
2001-04-02,-0.015919177911551508
2001-04-03,-0.006363657801742306
2001-04-04,-0.014174813760337024
2001-04-05,-0.013536759765324646
2001-04-06,0.005159537283457638
2001-04-09,-0.005689341163569672
2001-04-10,0.018923997493570432
2001-04-11,-0.005543510633963855
2001-04-12,-0.0031999529126549575
2001-04-16,-0.007602960325670871
2001-04-17,-0.008777159893564423
2001-04-18,-0.010630148188925048
2001-04-19,-0.019622526158517672
2001-04-20,-0.018637722075959928
2001-04-23,0.010298049427498235
2001-04-24,0.004872497580509894
2001-04-25,0.01449375343698378
2001-04-26,-0.005237646339248059
2001-04-27,0.0006430895751190491
2001-04-30,0.0187946902668239
2001-05-01,0.011093032845791662
2001-05-02,0.0013628198525204027
2001-05-03,0.02509319095286422
2001-05-04,0.009683107188652507
2001-05-08,-0.006904247547483422
2001-05-09,-0.0023165329797949497
2001-05-10,-0.008306134033676749
2001-05-11,0.0035867867431118583
2001-05-14,-0.005623845041672126
2001-05-15,0.00701880983363079
2001-05-16,0.014327540133076688
2001-05-17,0.0012590787740336395
2001-05-18,0.00024948743826502806
2001-05-21,0.00946686552105458
2001-05-22,-0.0018682761515416146
2001-05-23,0.0026539727453975814
2001-05-25,0.02450815667434192
2001-05-28,0.006805392661263454
2001-05-29,0.034028520199261614
2001-05-30,0.006238128762349859
2001-05-31,-0.007520980306892078
2001-06-01,-0.023304311982223602
2001-06-05,-0.00013623678312590926
2001-06-06,0.002876347452464678
2001-06-07,0.0009100427777353204
2001-06-08,0.002126110147568916
2001-06-11,0.014112196775955432
2001-06-12,0.03060391895639114
2001-06-13,8.151367235420537e-05
2001-06-14,-0.000829935280042271
2001-06-15,0.001977738112694638
2001-06-18,0.009322635011099756
2001-06-19,0.006076789170829322
2001-06-20,0.019335912683019707
2001-06-21,0.006662566402689585
2001-06-22,0.005462860280510462
2001-06-25,-0.0042205211990609115
2001-06-26,0.006072128363491913
2001-06-27,-0.00521653552977952
2001-06-28,-0.017698842368640832
2001-06-29,0.02112088560655412
2001-07-02,-0.014463577387071602
2001-07-03,-0.006234968620627335
2001-07-04,0.0008208123271549184
2001-07-05,0.00464649322912436
2001-07-06,0.004336209380525702
2001-07-09,0.0038274731320031563
2001-07-10,0.0024501979145723496
2001-07-11,0.004176256477108176
2001-07-12,0.009191175430725451
2001-07-13,0.010504870936806299
2001-07-16,-0.006304994305872391
2001-07-17,0.007015337584430625
2001-07-18,0.015240123834939112
2001-07-19,0.021734227970560127
2001-07-20,-0.005092146505960571
2001-07-23,0.020021384250545893
2001-07-24,-0.02652969120985027
2001-07-25,-0.022734298865368707
2001-07-26,-0.008820692125358853
2001-07-27,0.008275471110321675
2001-07-30,0.00403760093809602
2001-07-31,-0.011441244309686738
2001-08-01,-0.001999365945803966
2001-08-02,-0.015308577133418488
2001-08-03,-0.0030082356434579793
2001-08-06,-0.010023633235808127
2001-08-07,0.00492276981445805
2001-08-08,0.02190930020285542
2001-08-09,-0.02710369854678074
2001-08-10,0.011498759588368657
2001-08-13,0.01256093849638873
2001-08-14,0.001621608900900462
2001-08-15,-0.012503814284577253
2001-08-16,-0.002493919919748677
2001-08-20,0.0058406553370380365
2001-08-21,-0.0015358777932981127
2001-08-22,0.010876226133238909
2001-08-23,-0.005190161200784971
2001-08-24,0.003471398840495965
2001-08-27,0.00019945632311468842
2001-08-28,-0.0008319765594926309
2001-08-29,-0.007052978726848735
2001-08-30,-0.008078869631304109
2001-08-31,0.002837227686411481
2001-09-03,-0.006403158869979997
2001-09-04,0.01920337117651183
2001-09-05,0.002420210164724601
2001-09-06,0.014497612463852505
2001-09-07,-0.010944702108601767
2001-09-10,-0.0004619899841280528
2001-09-11,0.004220055699056147
2001-09-12,-0.03571629897223705
2001-09-13,0.006307899295016739
2001-09-14,-0.01611269958756445
2001-09-17,-0.04419724842841166
2001-09-18,0.016035282198775924
2001-09-19,0.02060859581372476
2001-09-20,-0.0002462225300563503
2001-09-21,-0.01892805498879735
2001-09-24,-0.009779143769597987
2001-09-25,-0.003189843121113256
2001-09-26,-0.019921533611751308
2001-09-27,-0.015009160302601465
2001-09-28,-0.006514124611572747
2001-10-01,-0.009739555130143351
2001-10-02,-0.029883118875263293
2001-10-03,-0.015343788653826351
2001-10-04,0.025915134141449414
2001-10-05,0.0009098117671015871
2001-10-08,-0.03878079277296376
2001-10-09,0.007393465468938487
2001-10-10,-0.004064528574832416
2001-10-11,0.006203932896921671
2001-10-12,0.02138133203434478
2001-10-16,0.0007446102821857536
2001-10-17,0.006547833855009344
2001-10-18,0.009904457092859253
2001-10-19,0.006957154129635157
2001-10-22,0.010020442101050797
2001-10-23,6.379696396408008e-05
2001-10-24,-0.014976904990017914
2001-10-25,0.011525171611194374
2001-10-26,-0.006715047726122414
2001-10-29,-0.009050085896119775
2001-10-30,-0.015644954273011713
2001-10-31,0.014100764004735034
2001-11-01,-0.004534199748436052
2001-11-02,-0.003532379193530666
2001-11-05,-0.014389091835005807
2001-11-06,0.0005728324941998153
2001-11-07,0.00550390271383705
2001-11-08,0.01142059423139763
2001-11-09,-0.0118472026003138
2001-11-12,-0.01596930127196483
2001-11-13,-0.005708860142814132
2001-11-14,0.009544113204139393
2001-11-15,0.014878510645036869
2001-11-16,0.000774058338598671
2001-11-19,0.010813516692682157
2001-11-20,-0.00248219740818989
2001-11-21,0.0006701681631415823
2001-11-22,-0.003303012548098394
2001-11-23,0.004898246832688358
2001-11-26,-0.003339742690512182
2001-11-27,-0.0011857122716918411
2001-11-28,0.005040057056802105
2001-11-29,-0.007097472136000427
2001-11-30,0.0003024867863672398
2001-12-03,0.0012927835323441883
2001-12-04,-0.008552702087010644
2001-12-05,0.001019139098731081
2001-12-06,0.003731763225344409
2001-12-07,-0.005667762399112597
2001-12-10,-0.008915270921150409
2001-12-11,-0.007024516211017406
2001-12-12,0.004319310009593735
2001-12-13,0.004914792365924292
2001-12-19,0.0010243295630276705
2001-12-20,0.007315719857373004
2001-12-21,0.0011189417744041918
2001-12-26,-0.0007485134198912391
2001-12-27,0.005274932755866324
2001-12-28,0.03126926523643192
2002-01-02,-0.022123582126858388
2002-01-03,-0.005087829847102654
2002-01-04,0.009622959084286897
2002-01-07,0.009104330895873147
2002-01-08,-0.0026532084122026234
2002-01-09,0.009764001388368193
2002-01-10,0.026643345596700563
2002-01-11,0.023853352557776653
2002-01-14,0.009816301211123424
2002-01-15,0.012942601897028894
2002-01-16,0.005518210208101948
2002-01-17,0.0034337870280278793
2002-01-18,0.0032157258937752786
2002-01-21,-0.0006099492356268499
2002-01-22,0.00543161050284624
2002-01-23,0.012761586467259889
2002-01-24,0.02700905918591534
2002-01-25,0.014701182210063557
2002-01-28,-0.02436745182015354
2002-01-29,0.011870848112427446
2002-01-30,-0.005421493529583543
2002-01-31,0.016097428412258807
2002-02-01,0.005841663678410214
2002-02-04,-0.006869544041005149
2002-02-05,-0.0015127774611860545
2002-02-06,-0.009546183493997162
2002-02-07,-0.029659382421972857
2002-02-08,0.008757160949367737
2002-02-11,0.0042633458746097475
2002-02-13,-0.004700554156902292
2002-02-14,0.005964485619898596
2002-02-15,0.022456376947628698
2002-02-18,0.02844890816089851
2002-02-19,-0.003583780314037277
2002-02-20,-0.004867533243376521
2002-02-21,0.002024276237692746
2002-02-25,-0.02216653014228953
2002-02-26,-0.0013987050038934967
2002-02-27,0.01287460262362039
2002-02-28,-0.0027673159110381818
2002-03-01,-0.002394534669689641
2002-03-04,0.006667854651512428
2002-03-05,0.00893209199883227
2002-03-06,0.03779428219540204
2002-03-07,-0.009629776861152628
2002-03-08,0.005751912833731332
2002-03-11,-0.002294684869251995
2002-03-12,-0.009879332392731754
2002-03-13,0.009824479516245432
2002-03-14,-0.012758262470033088
2002-03-18,0.003594025141962831
2002-03-19,0.004179270492934428
2002-03-20,0.011893559571303669
2002-03-21,0.007017205116439662
2002-03-22,0.008463030262555904
2002-03-25,-0.011002404332653981
2002-03-26,0.0050640195120612574
2002-03-27,-0.001196054670859148
2002-03-28,0.0010154770963861637
2002-04-01,0.010104976836399437
2002-04-02,0.0049622907888764445
2002-04-03,-0.0019073531102868913
2002-04-04,0.028958538003067247
2002-04-05,0.012840565225552325
2002-04-08,0.011886056425807645
2002-04-09,0.009508427993926816
2002-04-10,0.02620550306582725
2002-04-11,-0.0043085351647169645
2002-04-12,0.014488751868727334
2002-04-15,0.01940730312577088
2002-04-16,0.0032121139826539746
2002-04-17,-0.017064442013263736
2002-04-18,-0.013807463403392894
2002-04-19,-0.0038534521127440158
2002-04-22,0.005435828263279596
2002-04-23,0.013675307638159495
2002-04-24,0.0022091876936709554
2002-04-25,0.000596870974421293
2002-04-26,-0.008527021293161852
2002-04-29,-0.026467509523544486
2002-04-30,0.01547882635193254
2002-05-01,0.0012312315857014866
2002-05-02,0.009270261624937604
2002-05-03,0.008088370863443828
2002-05-06,-0.007888333082888721
2002-05-07,0.009363083356730861
2002-05-08,0.005226024919426919
2002-05-10,-0.007027945182537465
2002-05-13,-0.012508471765209528
2002-05-14,0.0027589670824790247
2002-05-15,0.00048079739881767836
2002-05-16,-0.01711019636080735
2002-05-17,0.003454197522176017
2002-05-20,-0.008774603641753309
2002-05-21,-0.003039147193150349
2002-05-22,-0.026432510694469613
2002-05-23,-0.015684366574721942
2002-05-24,0.006502896878216369
2002-05-27,0.011452001680031465
2002-05-28,0.0015393513705062034
2002-05-29,0.01374316645207685
2002-05-30,0.0035620455667730866
2002-05-31,0.01564764055896628
2002-06-03,-0.013122868779363195
2002-06-04,-0.009464922847351787
2002-06-05,0.0029440645873890503
2002-06-06,-0.013032619304079063
2002-06-07,0.0005876930734300956
2002-06-10,-0.005192196892829237
2002-06-11,0.010610983905986693
2002-06-12,0.013728384311352926
2002-06-13,0.030292368925367796
2002-06-14,0.009075877672559685
2002-06-17,-0.000901367949821541
2002-06-18,-0.00866351624217021
2002-06-19,-0.009859117404701578
2002-06-20,-0.0084883776115241
2002-06-21,-0.00784012979993598
2002-06-24,-0.013501071929226782
2002-06-25,-0.0035760676481215725
2002-06-26,-0.026379825305226312
2002-06-27,0.006662951398118899
2002-06-28,-0.003670407340184312
2002-07-01,-0.02555705327080915
2002-07-02,-0.017388947544017874
2002-07-03,-0.010902998794212415
2002-07-04,0.021070654347921547
2002-07-05,0.00826491354754566
2002-07-08,-0.01670808338730634
2002-07-09,-0.008925114155548641
2002-07-10,-0.006127281414443964
2002-07-11,-0.013828613615907592
2002-07-12,0.018505810521819654
2002-07-15,0.002683981445349204
2002-07-16,0.0017970672400560161
2002-07-17,-0.004973217386429418
2002-07-18,0.01827875268636614
2002-07-19,-0.006926549097918233
2002-07-22,-0.01994812524749978
2002-07-23,0.0037948223960730942
2002-07-24,-0.03639888438780137
2002-07-25,-0.015053162479664373
2002-07-26,-0.025207190969286586
2002-07-29,0.02945937220996875
2002-07-30,0.016849640594679194
2002-07-31,0.0018348998280721673
2002-08-01,-0.005159234530939472
2002-08-02,-0.010828348899508455
2002-08-05,-0.01421807661905028
2002-08-06,-0.020074605184441374
2002-08-07,0.013804376953716613
2002-08-08,-0.0013340594197002176
2002-08-09,0.008410871342489301
2002-08-12,-0.0038230464781454643
2002-08-13,0.005454227841623194
2002-08-14,-0.007324379172874096
2002-08-15,0.002349384768291607
2002-08-16,0.00500598716006273
2002-08-19,0.0010283739778866874
2002-08-20,0.01167597911520879
2002-08-21,0.0010350217072145895
2002-08-22,-0.0063165978098913556
2002-08-23,0.008603879624336841
2002-08-26,-0.004071373810913492
2002-08-27,-0.009565577380765689
2002-08-28,-0.020323975525698756
2002-08-29,-0.00917347399697821
2002-08-30,0.01076378088297325
2002-09-02,-0.008340326155432898
2002-09-03,-0.02299244102137621
2002-09-04,-0.022450810885024097
2002-09-05,0.015756129151828446
2002-09-06,0.0015931331954206485
2002-09-09,0.005759465540159603
2002-09-10,-0.0021754079088873723
2002-09-11,0.001826743815540155
2002-09-12,-0.004515862767314083
2002-09-13,-0.016910769281929028
2002-09-16,-0.0018686680111832388
2002-09-17,0.016441255922674536
2002-09-18,-0.019052859131738487
2002-09-19,-0.025188027654253098
2002-09-20,0.00025198153746952556
2002-09-23,0.004814703595100056
2002-09-24,-0.0060263640522304485
2002-09-25,0.0008397507390229819
2002-09-26,0.008028447868783317
2002-09-27,0.002502037687346359
2002-09-30,0.01522116881869362
2002-10-01,-0.028518248166594873
2002-10-02,0.004856705200518618
2002-10-03,-0.002618833078468441
2002-10-07,-0.016261555914955927
2002-10-08,0.0005200054737111159
2002-10-09,-0.025735487026448567
2002-10-10,-0.01893597435776151
2002-10-11,-0.021082230164755522
2002-10-14,-0.10933629521564825
2002-10-15,0.013915628130646063
2002-10-16,0.04338420690027345
2002-10-17,-0.006377735282783625
2002-10-18,0.016201211094832857
2002-10-21,0.002667472396611359
2002-10-22,-0.022510896609239772
2002-10-23,0.002926682000587988
2002-10-24,-0.0046975603238701424
2002-10-25,0.001318550676621122
2002-10-28,0.02244081217139904
2002-10-29,0.0006606246854694575
2002-10-30,-0.002212936645764607
2002-10-31,0.02170838454903823
2002-11-01,0.0056526400915206665
2002-11-04,0.033738028955990096
2002-11-05,-0.023609894128740372
2002-11-06,-0.01480579663720949
2002-11-07,-7.575900592993179e-05
2002-11-08,-0.009990824206171922
2002-11-11,-0.008598462449865174
2002-11-12,0.023224210647992294
2002-11-13,-0.010810327929434926
2002-11-14,0.011238692124146965
2002-11-15,0.0077783674265088365
2002-11-18,-0.016899958906012813
2002-11-19,0.003335205878774339
2002-11-20,0.006707117294936893
2002-11-21,0.00438503512728694
2002-11-22,0.021808683518471206
2002-11-25,0.0011397942544268957
2002-11-26,0.00014918449367051778
2002-11-27,0.0028654206321210296
2002-11-28,0.01793539764895069
2002-11-29,0.0011532079519254168
2002-12-02,-0.002962696076014737
2002-12-03,0.021520351599520815
2002-12-04,-0.0016481671110843976
2002-12-11,-0.013541875461767106
2002-12-12,0.00538952848428309
2002-12-13,-0.0067178644354841666
2002-12-16,0.010359690924845566
2002-12-17,0.01779691304812392
2002-12-18,0.009886467745564786
2002-12-19,0.033712367129202114
2002-12-20,0.011340896570684933
2002-12-23,0.0011425358914864958
2002-12-27,-0.0015542403962900408
2003-01-02,-0.03793903319962766
2003-01-03,-0.00395036889695799
2003-01-06,-0.022997924823835447
2003-01-07,-0.009405106183328016
2003-01-08,-0.013024284115929596
2003-01-09,0.016844371135030123
2003-01-10,0.009139297652811962
2003-01-13,-0.008636922453803209
2003-01-14,0.027258190001896665
2003-01-15,-0.0038854837024926425
2003-01-16,-0.02115167710544963
2003-01-17,0.011367715733902273
2003-01-20,0.006882830110139793
2003-01-21,0.0018305568548742102
2003-01-22,0.0013244803750449563
2003-01-23,0.0026314807303808863
2003-01-24,-0.003514297798022703
2003-01-27,-0.02950510280870855
2003-01-28,0.004188760049189
2003-01-29,-0.009355109846317156
2003-01-30,0.0019468699723859118
2003-01-31,-0.009862584403633967
2003-02-03,0.004551436591476055
2003-02-04,0.01002608432386154
2003-02-05,-0.004663983513655268
2003-02-06,0.0054450705971280655
2003-02-07,0.00044615008724413485
2003-02-10,0.006534034404997335
2003-02-11,-0.004185285523420568
2003-02-13,-0.0002199802998799072
2003-02-14,0.010173842501377095
2003-02-17,0.012145774423996336
2003-02-18,-0.0035920503754951483
2003-02-19,-0.002472342866524535
2003-02-20,-0.004958139526067384
2003-02-21,0.00568180580034916
2003-02-24,0.0019571554421826676
2003-02-25,-0.009783934128814842
2003-02-26,-0.003946538184085746
2003-02-27,0.0035480789693354
2003-02-28,0.0006790444179314292
2003-03-04,-0.00969818785939136
2003-03-05,-0.010641516273857121
2003-03-06,0.0071398580198227535
2003-03-07,-0.01069697322096097
2003-03-10,-0.018455871974818017
2003-03-11,-0.008698022509576298
2003-03-12,0.02060082366896232
2003-03-13,-0.008795306470085862
2003-03-14,0.010428576204254192
2003-03-17,-0.014885475611425392
2003-03-18,0.0064894648244493425
2003-03-19,0.0021970826532600185
2003-03-20,0.023471792348845
2003-03-21,-0.0015189973515878918
2003-03-24,0.002653566126213036
2003-03-25,-0.00037972081203818675
2003-03-26,0.015334944885381674
2003-03-27,0.0007577079610312509
2003-03-28,0.007667239444042906
2003-03-31,-0.016021580528500223
2003-04-01,0.00012811832722547933
2003-04-02,0.0
2003-04-03,0.00676506166197921
2003-04-04,0.012204533793772399
2003-04-07,0.043734905046265204
2003-04-08,-0.004026374099298735
2003-04-09,0.0191585708235964
2003-04-10,0.00039731712544988085
2003-04-11,0.01864739311785879
2003-04-14,-0.010549189750196142
2003-04-15,0.008666186528260234
2003-04-16,0.011348946256505066
2003-04-17,0.002564907586952714
2003-04-21,0.009159122186940927
2003-04-22,-0.011685635383192228
2003-04-23,0.011116190992455088
2003-04-24,-0.00567628920326424
2003-04-25,-0.022970939881349572
2003-04-28,-0.009529397071689871
2003-04-29,0.030318925719217127
2003-04-30,0.014924667478512177
2003-05-01,0.0029610614726696127
2003-05-02,-0.009730999227332227
2003-05-05,0.02456739188493362
2003-05-06,0.010091469109730689
2003-05-07,0.020317950921624472
2003-05-08,-0.004257327601594696
2003-05-09,-0.0031549441248488463
2003-05-12,0.009099631861230861
2003-05-13,-0.0008781907774064734
2003-05-14,-0.011837179110405494
2003-05-19,-0.018819433626719118
2003-05-20,0.01497180306907353
2003-05-21,0.00031099207999751854
2003-05-22,-0.0024865154068622886
2003-05-23,0.014886659999017837
2003-05-26,0.013266671339153824
2003-05-27,0.0038719856918145723
2003-05-28,0.02579982488060306
2003-05-29,0.003965213214301322
2003-06-02,0.021885927127084592
2003-06-03,-0.006544713230329791
2003-06-04,0.0041849418001129735
2003-06-05,0.013063068978429015
2003-06-06,-0.0009257480478161995
2003-06-09,0.016761301429379927
2003-06-10,0.0004197214131398397
2003-06-11,-0.007399202528736382
