Date,IHSG,dow_jones,SnP500,nasdaq,russell,DAX,nikkei,hangseng,Nifty50
2007-10-10,0.017468021733877848,-0.006078634513102088,-0.0017137979492956035,0.002742470906313521,-0.0006268438739960303,0.0007678185463202425,0.0010478388672634509,0.012017990571060011,0.021210447798500454
2007-10-11,0.01787148851484499,-0.004525581952789182,-0.00517180929399963,-0.014116100029897716,-0.012153707964418281,0.005882582899223721,0.0162310281415472,0.019538455167095847,0.015210510027428015
2007-10-17,0.0012792892992239402,-0.001467364990032749,0.0017598467546102725,0.010351787412451685,0.0018687078578185634,0.002855525858675989,-0.010712456331672726,0.011816133566384224,-0.01937294286143576
2007-10-18,-0.009451777384704485,-0.00025773109046056675,-0.0007529463052931007,0.002374879689424958,0.00016972295025663442,-0.008048200636617153,0.008853439965905707,0.00566132198342828,-0.038188706594196375
2007-10-22,-0.044074039005494114,0.003318709025341704,0.003791176519172268,0.010501847850215462,0.014034974140380463,-0.011375827017131357,-0.02260946445619716,-0.03774461874602508,-0.0060196166645276605
2007-10-23,0.04018432951015871,0.008021181595212923,0.00876433943198407,0.016326142439381464,0.010377055026428827,0.0061198456627789,0.0007363773206900959,0.034747045348002104,0.054377881218171
2007-10-24,-0.011348561803246504,-7.169401682105558e-05,-0.002444407502362189,-0.008790839534706052,-0.009427034288354896,-0.0017649696702903839,-0.005619845614821983,-0.0014760619703722,0.004092989087768117
2007-10-25,0.027993671313076618,-0.00024354096975898187,-0.0009767946012351203,-0.008650631378674944,-0.005862858606554333,0.013130999526392628,-0.004547428598691283,0.017604048774824577,0.013158732010424501
2007-10-26,0.010637255527000455,0.009809907028406784,0.013693456876032073,0.019201077211499218,0.01877785349596195,0.0021068376318442716,0.013508121409655516,0.018279072185178435,0.023663006606794212
2007-10-29,0.016289246014171255,0.004592967012015947,0.0037057710835721736,0.004713944109513868,0.0004016238256285831,0.007582041103754378,0.011592160538251406,0.03812816272195718,0.03508226673625359
2007-10-30,-0.0017296329140696898,-0.005624191505459564,-0.00648437228933485,-0.0002591271036402887,-0.006801477257458721,-0.003969326547290208,-0.002822886260339885,0.0016234155944125916,-0.006310170734948883
2007-10-31,-0.007325159006531301,0.009922717599566866,0.011920661356755069,0.01494440283445364,0.0144391407570712,0.005160961653325913,0.005188668149697762,-0.00906934280415328,0.005420833810466874
2007-11-01,0.022876193678313506,-0.026340982568505922,-0.026778888689809044,-0.02274261635169683,-0.04046883736093587,-0.017405408617570117,0.007901100839040609,0.004464952989160054,-0.005812783615953165
2007-11-02,0.002201167817394989,0.002004898697204993,0.0008018866808869873,0.005548354008708678,0.003264412030616448,-0.003987187074788068,-0.021141387697140246,-0.03307340925539215,0.011179122255212448
2007-11-05,-0.021681955640281636,-0.003810032337106861,-0.004967093437072023,-0.005423183028524292,-0.0092558150276556,-0.005357402152194268,-0.015162708077795628,-0.05138321192108819,-0.014448853585763644
2007-11-06,0.011031973719449972,0.008641324651478044,0.011977204894451532,0.010675574393439469,0.014244716141329938,0.0025123727504841042,-0.0011864023113581368,0.016985907366134256,-0.01045236453240328
2007-11-07,0.01188918390093896,-0.02677519354276292,-0.02980972636157464,-0.02742215073603127,-0.0327208072745222,-0.0035285324030063236,-0.009457111942149155,0.009156861483317513,-0.0007174269675402911
2007-11-08,-0.013261531842545082,-0.0025392695377508545,-0.0005761784748674614,-0.019380711400174278,0.006346131152992207,0.0025417752149810013,-0.020404048178990664,-0.03245445671278446,-0.014563338792941138
2007-11-12,-0.013296759987188267,-0.004240483859852873,-0.010038452592368685,-0.01681139811157273,-0.006872493441577809,-0.0007119499948764485,-0.025103571661256652,-0.03960470485092671,-0.014431318670425242
2007-11-13,-0.006644307584628528,0.024305772919380075,0.02867778438776103,0.034055694631627276,0.028352278002294007,-0.003757580630736612,-0.004647192915619769,0.004962022907134767,0.01384328046108152
2007-11-14,0.014090217648327297,-0.005733665007813471,-0.007094477743350147,-0.011030574273322102,-0.008500902202404959,0.0007133118240645331,0.024354849744714357,0.04784747913622667,0.04169670473023146
2007-11-15,0.005168508253831305,-0.009184202393745622,-0.013300488548972034,-0.009808511821875143,-0.01398929618893785,-0.015026694258205353,-0.006684400576293825,-0.014324096198826908,-0.004354404295861869
2007-11-16,-0.013812034583791544,0.005077854787989722,0.005216680351984415,0.007127454601106642,-0.00272529611181227,-0.007169214764402909,-0.015822408830786117,-0.0403414350539979,-0.0008884038359653346
2007-11-19,-0.008236729061584569,-0.01670960507338215,-0.01761448208061811,-0.01677091300928435,-0.025227820743755736,-0.013262297768331877,-0.0074213110575485075,-0.005601862568926919,0.0001353937430650376
2007-11-20,-0.008327924007788035,0.003981679929882631,0.004476163998967664,0.0013217921961974355,-0.0013336357913447117,0.015630704357828762,0.011169516478108932,0.011263318029016034,-0.021688741665148115
2007-11-21,-0.023607597510472367,-0.01635885523251801,-0.01605507806431916,-0.013437079572844013,-0.01212400378408418,-0.014772482133594167,-0.02488445082035895,-0.042405110207036856,-0.038772458780364616
2007-11-26,0.024348398242961977,-0.018460833447070613,-0.023512966551297865,-0.02164916952472673,-0.026791779624019796,-0.005482251603714516,0.01641660889568186,0.04008567728917001,0.021711053483725706
2007-11-27,-0.007615598287895153,0.016730683354298392,0.014819795556490156,0.015545682280004414,0.01109365390272643,-0.00476992193281589,0.005773747936592244,-0.015187464575495468,-0.005870661301825564
2007-11-28,0.016582330493996267,0.025223155598423475,0.0281596233998318,0.03132002947648349,0.03538303637607232,0.025214043606567316,-0.004547539028131098,0.005900530697537931,-0.0142459525912777
2007-11-29,0.010395988065363682,0.001675134568564829,0.000476361425262084,0.001958331797237811,-0.005181940548193431,0.005362552341447113,0.02347607415061681,0.0397983993776343,0.0030305863619890516
2007-11-30,-0.004263015307333973,0.004496371979040958,0.00774018490674333,-0.0026908633224511647,0.0022297420993027117,0.013473218899974881,0.010702640639483008,0.005639124769935222,0.02248861394163093
2007-12-03,0.01425368007789185,-0.00428306080344143,-0.005904735888844215,-0.00899578509613086,-0.010211314300080154,-0.004234882850314037,-0.0033025127649128905,0.0005169292392093183,0.017587690775789255
2007-12-04,0.009495944478041807,-0.00495721364757884,-0.006561737772241116,-0.006581700171405913,-0.010462815512259027,-0.0036200298699640143,-0.00956505610873748,0.0076878227830601276,-0.0011344714610697082
2007-12-05,0.005475466276254615,0.01470257756480109,0.0150759150455686,0.01760482669425123,0.017895999755427994,0.01724462929806414,0.0082788058212806,0.01600237024265816,0.013841122730184452
2007-12-06,0.009828795392528455,0.012926886790658898,0.01492497250929059,0.015876361366730762,0.027452624999249053,-0.000527522714660833,0.01684761969847237,0.007248074830041418,0.002471723129671588
2007-12-07,-0.005902738086592585,0.00041771566630011137,-0.0017795035510106416,-0.0010600246666525592,-0.0018187857842990596,0.006713664540439979,0.005170534622596534,-0.024536578845125945,0.0032860469463589226
2007-12-10,0.004064448201677173,0.007417987476335597,0.007481894107170817,0.004715135022524741,0.007204852011867935,0.00490285947692648,-0.0020062557926507907,-0.011906308749733086,-0.0022957399157572667
2007-12-11,0.0073902080370578105,-0.021669692635324367,-0.02559587137042474,-0.024799682107556897,-0.032016182196557,-0.0029845150898939465,0.007527932353035283,0.025144790509434856,0.022666686322567742
2007-12-12,-0.005394462667377198,0.003057300775774152,0.006031879025493403,0.007059231062779503,0.007074246715360388,0.008293234475285516,-0.007033836615262246,-0.024444678894559146,0.010125253157118763
2007-12-13,-0.014450261452743973,0.003264658965395739,0.001223575520302056,-0.000992541662792945,-0.0029198615784000737,-0.01847166812065204,-0.025152618365982704,-0.02760698889928115,-0.01656686732770929
2007-12-14,-0.005701823063391842,-0.013263402002619884,-0.013841622651711738,-0.012348791925473002,-0.020389482890190713,0.002525695305694242,-0.0014176515116908206,-0.006538256460233427,-0.001718168919119023
2007-12-17,-0.027806919569135502,-0.013026863182902915,-0.015134854466995584,-0.023524185563315925,-0.019920410639827857,-0.015585643486904388,-0.017209964926800936,-0.03571489654028248,-0.04579354996855578
2007-12-18,-0.007038036073126364,0.004944733357037379,0.006260159463819193,0.008343578087901982,0.02009283205373169,0.0032278673314927175,-0.0027533124486218696,0.005111223206110793,-0.006024723874030968
2007-12-19,0.004430086122101606,-0.0019062368730420332,-0.0013617568126456092,0.0019164685880994625,0.00274138832497961,-0.0017109079618276013,-0.011730302848045326,0.011026112017324508,0.0015400249065269378
2007-12-27,0.00922443016075114,-0.014275292121967098,-0.014385263354659727,-0.01763352861828693,-0.029953745190835157,0.004479724588453138,-0.0056921771632296725,-0.010214927325407075,0.00176922015331904
2007-12-28,0.0022319916874575796,0.0004684492573883148,0.001502640562007329,-0.0008708538275206124,-0.0022649772868481577,0.0035663603373343733,-0.016643701070099937,-0.017109632604817904,-0.0002959912955518007
2008-01-04,0.01829345493123391,-0.019843713904773352,-0.024857970223955306,-0.038392691889244546,-0.03192671930113278,-0.012689561349221279,-0.04109823387494238,0.02324844242596491,0.01537830938434226
2008-01-07,0.0040493670893635425,0.002131333616876674,0.003218075231744777,-0.0020742723117210815,0.0032514111739567753,0.0010853778768566968,-0.013076413605139336,-0.012439075221402973,0.0007647797791943134
2008-01-08,0.0033135701116053795,-0.018761540528187126,-0.018522757462586803,-0.023867655055280323,-0.026723165339132215,0.0041897012837317504,0.0019373669873221644,-0.002453009579209464,0.0013925417508602322
2008-01-09,0.015897354087995197,0.011549414757194398,0.013532109841889017,0.013851543180890324,0.010247248929931452,-0.008607686197354525,0.004840070255575313,0.01838022531340755,-0.002523932363377668
2008-01-15,-0.029003917354167186,-0.021919243119020493,-0.025240900594804216,-0.024801648407824395,-0.021349674425729326,-0.021655416370533587,-0.009839348004728521,-0.02410366549950993,-0.02158690894461479
2008-01-16,-0.051763197167922215,-0.002799682739089704,-0.005627885721787962,-0.009559149615965268,0.003549577244316815,-0.012609606587071553,-0.03407672134865791,-0.0551727705310423,-0.023065135739857467
2008-01-17,0.021737777990268548,-0.02493088163946311,-0.02952417654491235,-0.020116796166643525,-0.028021023875772322,-0.007798447404612219,0.020444924891915406,0.026799535362153293,-0.0038062160005019052
2008-01-18,-0.014503672962499436,-0.004939320562604266,-0.006063769329588631,-0.00293578207801648,-0.010917950961091272,-0.013493128288230238,0.005631454577111228,0.003453664484775132,-0.03579163992540302
2008-01-22,-0.08010089937740439,-0.010644617820453561,-0.011147057387661974,-0.02061688320614863,-0.002394476476374585,-0.003056085838437639,-0.05815692505373882,-0.09051313748761558,-0.061257167540592405
2008-01-23,0.07623127490064441,0.02466814146383811,0.02121552966457596,0.010475933979164687,0.032032021157688106,-0.05001697332066435,0.02015725782231037,0.10183933011644086,0.060219941405904365
2008-01-24,0.016192231021626036,0.008798904295597154,0.010012438257545497,0.019032805029643995,-0.0010244519763551452,0.057610469556674815,0.020348077450424995,-0.02313379983621111,-0.033206566814186544
2008-01-25,0.0404135492827038,-0.013946533859680699,-0.015999239008266386,-0.014815326558617059,-0.005965319397237323,-0.0006349391831399487,0.040150672396327636,0.06508857968306714,0.06720520261641916
2008-01-28,-0.014779139683273712,0.014372928363869164,0.01739613041048127,0.010140978216354846,0.01982831072285851,0.00030946416645249997,-0.04052271126648321,-0.04347358682200664,-0.020502807903424625
2008-01-29,0.009940151837454891,0.007754979473951096,0.006140880526634085,0.0034622797837142727,0.003992641661096918,0.010809744973357738,0.02943364301038187,0.0098538137455364,0.0012694971990292458
2008-01-30,0.0009642667653366743,-0.0030068257854445335,-0.004775378708849587,-0.0038495662555844135,-0.013864848760190007,-0.0025580296795819635,-0.009978506880742088,-0.026619771982156593,-0.02166918140521723
2008-01-31,0.006450327097036634,0.01654114137853746,0.016633152629791148,0.01724512609408535,0.025285453096979715,-0.003438471452895442,0.018371891442393817,-0.008403853966028052,-0.005851497569508979
2008-02-01,0.007421270736711172,0.007311343927394631,0.01216321916738039,0.009785180132697135,0.023827159020222588,0.01692028346433183,-0.0070366382995903365,0.02807453757650258,0.03439936698022095
2008-02-04,0.020495575504531516,-0.00851362862141869,-0.010517990019449641,-0.01272272065172153,-0.009683943076238322,0.004555802522247632,0.026506058078398453,0.03696841676407381,0.02713335761614566
2008-02-05,0.0009686364535781422,-0.02972314899734485,-0.03251847341534386,-0.03123590163350709,-0.030710329375153833,-0.034180964230287714,-0.008273864778070461,-0.008963838778321076,0.0037268988322747276
2008-02-06,-0.024390534716117962,-0.005316150957211718,-0.00765284938923827,-0.013434342607594019,-0.013041175317535014,0.012085832458321732,-0.048157266670662224,-0.05549432516505526,-0.02986403373312463
2008-02-12,0.0010375425442052943,0.01083975305022733,0.0072396273807111555,-8.628922147480012e-06,0.008155266121549154,0.032720239361962555,0.00036250933813519737,0.013420291355497938,-0.0038678782652841193
2008-02-13,0.0071926018631867095,0.014349326399525353,0.013512358038407335,0.02296233711158191,0.023049776621558493,0.0008363625694567389,0.0035522752855037254,0.010756202395537429,0.018674374488220735
2008-02-14,0.024541067543926154,-0.014060820849946865,-0.013512358038407335,-0.01758896153661027,-0.023276560214698705,-0.0016346412687262557,0.04182333586762965,0.03611779260362624,0.053815707439916594
2008-02-15,0.004677966090891772,-0.0023272233942410736,0.0008373973796755863,-0.004615051368777046,-0.00540217361154216,-0.018826556707088216,-0.00028556083761621665,0.005262611780365134,0.019210655284487288
2008-02-19,0.010069498062726723,-0.0008904228316275464,-0.0008966759003650182,-0.006741640769754476,0.0011682181846932593,0.004973615499848094,0.00894456200896343,0.015200857847379012,0.000738778830491782
2008-02-20,-0.008374583326742346,0.007271740627826873,0.008306277988261002,0.00902177196524967,0.010875510663610477,-0.014762184798524203,-0.033070503318528566,-0.022325303068738478,-0.024217107269659977
2008-02-21,0.01657791767431327,-0.011570419537427767,-0.012950864527482508,-0.011809420222362199,-0.01954124579994243,0.0007490181866813828,0.027996572757958305,0.0013733305933083528,0.007219963101828597
2008-02-22,0.002546284347038963,0.00784260856190322,0.007849720529112147,0.0015511484475698722,-0.0012215716110075547,-0.01437688700721651,-0.013816256185933184,-0.013551207745862826,-0.015734255756211013
2008-02-25,0.0038889795206289435,0.015165885729777173,0.013718145806112858,0.010421501456940874,0.021382329748502293,0.011143493900060975,0.03021275900990439,-0.001541559930846148,0.017447104984219308
2008-02-26,-0.004731612990155121,0.009083377526000191,0.006894091743070874,0.00749500450263163,0.009609376792469426,0.014913198553697882,-0.006478240794571377,0.018969171387917427,0.013246543646253883
2008-02-27,0.0004620795219905105,0.0007376396352043457,-0.0009198674497632453,0.003741425641066165,-0.0012275485260060393,0.0016990901491915622,0.014832260230932093,0.031916084282958224,-0.00031312050692555715
2008-02-28,0.005886005144359885,-0.008870017485826054,-0.00898209299043451,-0.00948066924889357,-0.015075990018339702,-0.019528248908045498,-0.007568141403156758,0.004395257047356438,0.0031648664901933188
2008-02-29,-0.012547902508899256,-0.025418529116473465,-0.027463395019370118,-0.02611029689901212,-0.028078543442284776,-0.01680931196764668,-0.023430600632773135,-0.010629767984472238,-0.011723883801295187
2008-03-03,-0.02591464775350172,-0.0006107375719803798,0.0005334101903082811,-0.005686397280576294,-0.002860512786820202,-0.008658982634065282,-0.045944178504644384,-0.031169116215750137,-0.05317422168932495
2008-03-04,-0.006642674755006794,-0.0036857916482784248,-0.003453585425228667,0.0007435168319673835,-0.004746552055773456,-0.021898912618594224,7.74200715625284e-06,-0.01991729077233373,-0.01808091223675312
2008-03-05,0.001858085897548989,0.0033667760874287467,0.005224655309318038,0.005528264810763517,0.004044805656532091,0.02096569990719388,-0.0015575753001773052,-0.00023918639564968203,0.011680481659729125
2008-03-10,-0.04961708247669794,-0.012993419088385139,-0.015584285792662023,-0.019695559362236992,-0.024754369934689713,-0.010169783486801975,-0.019804764875456016,0.009012979067739124,0.006017528539995709
2008-03-11,-0.00171556721753241,0.03487484682805864,0.03645713261332961,0.039063934987590976,0.04529607276400771,0.011792599521397662,0.010015830978939988,0.012704603474826826,0.013552445888475262
2008-03-12,0.012877914544853653,-0.003838076196272411,-0.009036278359461747,-0.005284843383099869,-0.009693466535985351,0.01139918397556805,0.015898007091692534,0.018416184623841758,0.0012528570873282519
2008-03-13,-0.04629753942860759,0.0029271152648515653,0.005113823424050423,0.008758825530008174,0.01841156704176683,-0.015085871637865012,-0.03381992360744235,-0.04904794282522751,-0.05233088684836318
2008-03-14,-0.02370425139884702,-0.01615603578605196,-0.021002274391494602,-0.02284235777226229,-0.02504208286746401,-0.007513690113613691,-0.015549696006537772,-0.0028977595983619153,0.026086331661476336
2008-03-17,-0.03028459680423623,0.001768997297729058,-0.008999054083631108,-0.016166193496940373,-0.018913664202846014,-0.04268430701200465,-0.03779947915362136,-0.05321912596587808,-0.05249390504412865
2008-03-18,0.011811483874358153,0.034512902641854026,0.04153489642900965,0.041060641843410295,0.04721648066539785,0.03357432660692261,0.014875050759618702,0.014128114380431711,0.006617901782131952
2008-03-19,-0.006960246046332053,-0.0239270085244776,-0.0245869966260841,-0.026038623905638048,-0.02644908174093441,-0.005044448902131293,0.02446232678906668,0.022304406990713233,0.008993234932070493
2008-03-25,0.03375968510284899,-0.001279046946953244,0.002301247732709122,0.006127123448212757,0.005673457464548726,0.03187883882602982,0.021021715962421084,0.06227458346921644,0.056437453812641536
2008-03-26,0.008651419810390415,-0.008794866160856785,-0.00880440513862979,-0.007154788987517868,-0.004490669867682762,-0.005448035263746931,-0.0030323826293834344,0.006765112822693098,-0.01002442921441471
2008-03-27,0.004378677066617875,-0.009739112842197528,-0.011526658548938862,-0.01890533248212467,-0.01394066420832818,0.013591411420160071,-0.008063649095003456,0.0020852328489375793,0.0002898618586399948
2008-03-28,0.010645740758541855,-0.007019895907770746,-0.00798195753141595,-0.008652675375232732,-0.013391044514913908,-0.0027645338956681087,0.01698284478693779,0.027062640320298925,0.0228718814070632
2008-03-31,-0.012299676843193552,0.0037982567001790812,0.0056711353928271535,0.007893900356729766,0.006986832426536083,-0.0038075547745055616,-0.023273328026132134,-0.01893406925449881,-0.042893983125001256
2008-04-01,-0.022333130166324544,0.03142424760580553,0.035267092136393785,0.03604552384927828,0.03243488879262646,0.027969482821358582,0.0103948272099732,0.012536918026755828,0.0010660288408512741
2008-04-02,-0.021565919629933816,-0.0035973538035616315,-0.0019359429314116383,-0.0005715727573916141,0.002277001893420838,0.008462168786877555,0.0412458804571294,0.03127123388170894,0.0030863256888462587
2008-04-03,-0.045516318921539956,0.0013560838481705417,0.0013007917822775994,0.000804345929459771,0.0018234698545320782,-0.005284323770064603,0.01509024998866515,0.016295546354387014,0.00365321992068246
2008-04-07,0.004256101579110272,0.00023866335624767032,0.0015603804918233877,-0.002597192760953604,-0.0014722106580622452,0.008486191487110162,0.011742130881332358,0.012862875953709718,0.02427792823044328
2008-04-08,-0.0163242031788009,-0.0028575543193944952,-0.005113082927238999,-0.006818637311650555,-0.0010669799954401427,-0.007216947302605803,-0.014966259972393203,-0.010925363677417366,-0.010886203780200887
2008-04-09,-0.03146224472891568,-0.003918205411926223,-0.008124990899776918,-0.011406921485418664,-0.01920214732065073,-0.0075030133748885675,-0.010510555819600143,-0.013546562183027078,0.007909756784842514
2008-04-10,0.025293321828685933,0.004358617723525526,0.004464073140925784,0.012657838125086585,0.012861150538419075,-0.0025384261518333062,-0.012786652513623764,0.008408697084471228,-0.002964080413814685
2008-04-11,0.029956832338386086,-0.02060187874110575,-0.020584597439500918,-0.02648183881366517,-0.02760319475069828,-0.015141683252833715,0.028813918304297914,0.019678888999218103,0.009420897706034381
2008-04-15,0.009539060104601482,0.004898555031981999,0.004589329186817537,0.004480623061845712,0.008692979521549127,0.00465155177775145,0.0056407482517428775,0.003778083782739472,0.02109332733837732
2008-04-16,0.01885389058881959,0.020559725469556867,0.0224376485954636,0.02764110116080154,0.030355622444989905,0.017729395350063015,0.01190292438759677,-0.0009619348925031801,0.0015664878263006443
2008-04-17,0.0016483671566493996,9.672858516118765e-05,0.0006227205936708557,-0.0035294729109560663,-0.0075841822848357054,-0.0031423761719011623,0.01900040884181564,0.01581389802163713,0.014443124561410059
2008-04-21,-0.005711723466361285,-0.0018961180535796984,-0.001554732801476888,0.0021076947360381126,-0.004266661060122523,-0.008295250580207636,0.016200229865601656,0.021419319421694283,0.015727578407279452
2008-04-22,-0.020235553994351285,-0.008204237599899855,-0.008849273303171756,-0.012999233318987002,-0.020103198351560714,-0.008620201095233426,-0.010918290203571601,0.00875868975614047,0.0024389143734762087
2008-04-23,0.010951174273795772,0.003373899394517821,0.002895720843083538,0.011823280085253352,0.006233057473786552,0.009868948564495383,0.0023106042140916827,0.013940144556475076,-0.005262072889500757
2008-04-24,-0.019337118761579397,0.0066945353862433166,0.006421614900284922,0.009809480356550715,0.012574046887623425,0.0038615447583847384,-0.0028237479175903246,0.015363806718454498,-0.00457957673156173
2008-04-25,-0.013037197155973956,0.0033340205756040575,0.0064737365287355075,-0.002469158551277495,0.006685451799046227,0.010972672136231765,0.02354477531717869,-0.0064065774010355625,0.022124136600151445
2008-04-28,0.006109283908842578,-0.0015611442163923073,-0.001052154891209689,0.0006065074168795093,0.004822935912031312,0.004160067767431386,0.00222642709687193,0.005842173814905038,-0.004323021384081471
2008-04-30,0.0004297853152905873,-0.000920826082701609,-0.0038537184080862374,-0.005497150971486953,-0.003832463565883515,0.00917734470827547,-0.003199203016547969,-0.006146809287903565,-0.005713548064717244
2008-05-07,0.004573364217214326,-0.01598478259262137,-0.01827985274237065,-0.01821338002799333,-0.018783340689853212,0.00839406517876995,0.0037809930103858136,-0.02513687355936156,-0.0017801111553517046
2008-05-08,-0.002422822547677228,0.004083211069611181,0.003662835326675662,0.005215023711806488,0.00465254892515965,-0.0006149352139122044,-0.011354481101806257,-0.006283682054442963,-0.01053131991093359
2008-05-09,-0.00080219777916124,-0.009440744370175835,-0.006748165663026384,-0.0023362277478709004,0.0006946374389888987,-0.009766278621162527,-0.020865578102192472,-0.015308019892350089,-0.019694026964064193
2008-05-13,0.017051820740518586,-0.0034331014719324315,-0.0003847453519085775,0.002660774306910696,0.0049249055047626555,0.0034392067262736248,0.015191065668426873,0.019346272542232867,-0.011002643331947226
2008-05-14,0.012504888303603856,0.005145658896472227,0.003997583280623829,0.0006329691437141349,-0.0010590776738350627,0.0032595082084352356,0.011742632107624829,-0.0007551567561403516,0.01082310094438732
2008-05-15,0.00019315376604733814,0.0072828816468213375,0.010528841196037142,0.01472267725616927,0.009882127800486806,-0.00030928902174842676,0.009389499228825926,-0.0007745590577563632,0.02044111856208275
2008-05-16,0.007737547224546226,-0.0004511526929888987,0.0012496171021449953,-0.0019278250412000375,-0.002977365024319667,0.01060581976994257,-0.0022661325109183394,0.004112783107624196,0.00826450749295482
2008-05-21,0.010423642572532366,-0.017891977067971965,-0.016183786536071665,-0.0178082726062172,-0.011663135861560647,-0.01097095702783868,-0.01664830844084264,0.011488554606117418,0.0024846347197975405
2008-05-22,0.0036981626327090567,0.0019368041069913744,0.0026139593430798413,0.006639778617637759,0.008081604999302883,0.004181093921237888,0.003738445873548102,-0.016520841865633074,-0.018180289189540844
2008-05-23,-0.015291057422306409,-0.011630386472646137,-0.013298434194714659,-0.008111326745764202,-0.012229887002679796,-0.01802201629870659,0.0024108220762464327,-0.013226375067755924,-0.015824716636315017
2008-05-27,-0.009437196832217332,0.005491446025549962,0.006822892512121648,0.014848318747533895,0.014110771923890653,0.000692947017844503,0.014727849051181963,0.006392527219661659,-0.003133076130939827
2008-05-28,0.01522355416955179,0.0036337621609590087,0.00395505891648007,0.0021980793649838404,0.005526723811346557,0.01074581539126207,-0.013322720400651633,-0.001340542493775132,0.011975883645506613
2008-05-29,0.005402925049301288,0.004135420806241186,0.005320756886203704,0.008656722943394257,0.009555218250139497,0.0030080422265470474,0.02982405686079126,0.005530377682370968,-0.017029994101202206
2008-05-30,-0.0010651479151695398,-0.0006248414491469845,0.0015150183743459777,0.0057006319402521655,0.003655093969265444,0.005901767495206656,0.01504228475678282,0.006097227336557154,0.007171356659648964
2008-06-02,-0.006806535255429402,-0.01069927060474285,-0.010559822954777864,-0.012416874166775393,-0.009749636790587601,-0.012480349827463044,0.007060784760055228,0.012083338955450884,-0.027161726252021623
2008-06-03,-0.009915716083894743,-0.008107969197427067,-0.0058046421345538946,-0.004444909402677055,-0.0027297208942034246,0.0014770372239372165,-0.016124279028172595,-0.018518159033076742,-0.005013007232850697
2008-06-04,-0.017299045931497226,-0.0009977797748206285,-0.00032674973242130534,0.009093818889209793,0.006353282497411072,-0.007679894218126648,0.01580779600615756,-0.010413080536059383,-0.028018777383918447
2008-06-05,0.015576563702607515,0.017121468062455847,0.019308535254153547,0.018523905652122252,0.025960657149008526,-0.0033939280460728583,-0.0065643778395063634,0.005458593538135048,0.019725249885617302
2008-06-06,0.0010658594721402181,-0.031810249910668276,-0.03137633801853834,-0.03000718038628225,-0.030461805949852483,-0.020082681768517574,0.010289194397165247,0.006037760492246136,-0.010564678851926246
2008-06-10,-0.015159493792279655,0.0007683697862930217,-0.0024410485020096573,-0.00428654382236715,-0.0035834340995934966,-0.006554917137902905,-0.01136150351076104,-0.04298315890066995,-0.011429421544688623
2008-06-11,0.0004077063653475932,-0.01690318512596356,-0.017038681020649094,-0.022685465632212853,-0.02032471237172384,-0.018007653279342506,0.011509615358681557,-0.002052108705939304,0.016449051147708005
2008-06-12,0.014308197956133917,0.004772740748535398,0.003274332291770321,0.004309849058659054,0.002726571437627001,0.009616432166962952,-0.021009608498204102,-0.013106149788411514,0.0034756929070898224
2008-06-13,-0.004406134876839829,0.01356068127886978,0.014934189182590707,0.0206434371416222,0.018948529888086263,0.007537188240736015,0.006110840267256279,-0.018921867529378744,-0.004913634876089645
